CODE,AREA_HA,PROPORTION
662,1.18,0.00022486684262179425
663,1.09,0.00020771598174386082
664,6.22,0.001185315051786068
665,1.09,0.00020771598174386082
666,1.27,0.00024201770349972773
667,1.45,0.00027631942525559465
668,2.17,0.0004135263122790623
669,8.559999999999999,0.0016312374346123379
670,1.27,0.00024201770349972773
671,1.54,0.0002934702861335281
672,1.09,0.00020771598174386082
673,6.67,0.0012710693561757353
674,6.76,0.0012882202170536687
675,3.52,0.0006707892254480643
676,1.54,0.0002934702861335281
677,1.63,0.00031062114701146156
678,1.09,0.00020771598174386082
679,2.44,0.0004649788949128627
680,2.08,0.0003963754514011289
681,1.45,0.00027631942525559465
682,1.45,0.00027631942525559465
683,4.24,0.0008079961124715319
684,3.52,0.0006707892254480643
685,2.8,0.0005335823384245965
686,1.09,0.00020771598174386082
687,1.27,0.00024201770349972773
688,1.3599999999999999,0.00025916856437766114
689,3.52,0.0006707892254480643
690,1.18,0.00022486684262179425
691,1.9,0.00036207372964526194
692,1.27,0.00024201770349972773
693,142.39,0.027134567560099392
694,1.45,0.00027631942525559465
695,2.26,0.00043067717315699576
696,1.09,0.00020771598174386082
697,1.81,0.0003449228687673285
698,1.09,0.00020771598174386082
699,1.09,0.00020771598174386082
700,1.3599999999999999,0.00025916856437766114
701,1.09,0.00020771598174386082
702,1.09,0.00020771598174386082
703,2.35,0.0004478280340349293
704,1.09,0.00020771598174386082
705,2.08,0.0003963754514011289
706,2.98,0.0005678840601804634
707,1.09,0.00020771598174386082
708,1.09,0.00020771598174386082
709,1.09,0.00020771598174386082
710,1.09,0.00020771598174386082
711,2.35,0.0004478280340349293
712,3.25,0.0006193366428142639
713,1.3599999999999999,0.00025916856437766114
714,1.54,0.0002934702861335281
715,9.28,0.0017684443216358055
716,1.18,0.00022486684262179425
717,1.3599999999999999,0.00025916856437766114
718,2.17,0.0004135263122790623
719,2.62,0.0004992806166687297
720,51.67,0.009846499795142466
721,20.44,0.003895151070499555
722,1.09,0.00020771598174386082
723,7.84,0.0014940305475888702
724,1.45,0.00027631942525559465
725,60.94,0.011613038465569612
726,2.08,0.0003963754514011289
727,1.45,0.00027631942525559465
728,3.16,0.0006021857819363304
729,1.18,0.00022486684262179425
730,1.27,0.00024201770349972773
731,1.27,0.00024201770349972773
732,3.88,0.0007393926689597981
733,2.44,0.0004649788949128627
734,1.45,0.00027631942525559465
735,35.11,0.006690741393602709
736,1.3599999999999999,0.00025916856437766114
737,1.18,0.00022486684262179425
738,1.27,0.00024201770349972773
739,1.45,0.00027631942525559465
740,3.79,0.0007222418080818646
741,3.97,0.0007565435298377316
742,1.45,0.00027631942525559465
743,1.18,0.00022486684262179425
744,35.56,0.006776495697992377
745,1.63,0.00031062114701146156
746,2.5300000000000002,0.00048212975579079624
747,1.63,0.00031062114701146156
748,4.15,0.0007908452515935986
749,3.52,0.0006707892254480643
750,1.09,0.00020771598174386082
751,1.09,0.00020771598174386082
752,1.09,0.00020771598174386082
753,1.3599999999999999,0.00025916856437766114
754,2.26,0.00043067717315699576
755,2.8,0.0005335823384245965
756,1.72,0.000327772007889395
757,51.31,0.009777896351630733
758,1.09,0.00020771598174386082
759,1.18,0.00022486684262179425
760,1.09,0.00020771598174386082
761,1.27,0.00024201770349972773
762,1.3599999999999999,0.00025916856437766114
763,6.94,0.0013225219388095359
764,3.52,0.0006707892254480643
765,1.09,0.00020771598174386082
766,2.5300000000000002,0.00048212975579079624
767,4.0600000000000005,0.0007736943907156651
768,2.08,0.0003963754514011289
769,1.9,0.00036207372964526194
770,3.25,0.0006193366428142639
771,1.27,0.00024201770349972773
772,2.5300000000000002,0.00048212975579079624
773,1.3599999999999999,0.00025916856437766114
774,1.3599999999999999,0.00025916856437766114
775,1.63,0.00031062114701146156
776,2.08,0.0003963754514011289
777,4.15,0.0007908452515935986
778,26.74,0.005095711331954897
779,2.26,0.00043067717315699576
780,1.45,0.00027631942525559465
781,75.07,0.014305723623405164
782,7.03,0.0013396727996874693
783,4.0600000000000005,0.0007736943907156651
784,1.09,0.00020771598174386082
785,1.3599999999999999,0.00025916856437766114
786,1.3599999999999999,0.00025916856437766114
787,1.45,0.00027631942525559465
788,1.81,0.0003449228687673285
789,4.87,0.0009280521386170661
790,1.09,0.00020771598174386082
791,1.09,0.00020771598174386082
792,8.02,0.0015283322693447371
793,1.63,0.00031062114701146156
794,1.54,0.0002934702861335281
795,3.07,0.0005850349210583969
796,1.54,0.0002934702861335281
797,14.5,0.0027631942525559463
798,21.07,0.004015207096645089
799,1.9,0.00036207372964526194
800,1.09,0.00020771598174386082
801,1.63,0.00031062114701146156
802,1.54,0.0002934702861335281
803,1.45,0.00027631942525559465
804,3.79,0.0007222418080818646
805,1.09,0.00020771598174386082
806,3.88,0.0007393926689597981
807,2.35,0.0004478280340349293
808,1.63,0.00031062114701146156
809,2.71,0.000516431477546663
810,1.09,0.00020771598174386082
811,1.27,0.00024201770349972773
812,1.18,0.00022486684262179425
813,1.3599999999999999,0.00025916856437766114
814,1.09,0.00020771598174386082
815,1.9,0.00036207372964526194
816,1.54,0.0002934702861335281
817,1.27,0.00024201770349972773
818,1.18,0.00022486684262179425
819,1.09,0.00020771598174386082
820,1.3599999999999999,0.00025916856437766114
821,1.09,0.00020771598174386082
822,1.3599999999999999,0.00025916856437766114
823,3.52,0.0006707892254480643
824,1.09,0.00020771598174386082
825,3.25,0.0006193366428142639
826,1.45,0.00027631942525559465
827,1.09,0.00020771598174386082
828,1.27,0.00024201770349972773
829,70.93,0.013516784023020227
830,2.98,0.0005678840601804634
831,2.8,0.0005335823384245965
832,4.42,0.0008422978342273988
833,1.3599999999999999,0.00025916856437766114
834,2.17,0.0004135263122790623
835,1.09,0.00020771598174386082
836,1.18,0.00022486684262179425
837,6.85,0.0013053710779316022
838,1.99,0.0003792245905231954
839,1.09,0.00020771598174386082
840,2.26,0.00043067717315699576
841,1.18,0.00022486684262179425
842,1.09,0.00020771598174386082
843,1.54,0.0002934702861335281
844,1.27,0.00024201770349972773
